# TELEGRAM SCANNER CALLS LOG — LAST 3 MONTHS (MAY 14, 2026 - AUG 14, 2026)
# Total Records: 205
# Format: Enriched Tabular Text / Markdown & JSON Copy-Paste Ready

| Signal ID | Timestamp (UTC) | Call Action | Symbol | Direction | Pattern | AI Score | Entry | SL | TP | Call Summary |
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23741",
    "timestamp": "2026-07-27T14:40:28.119199+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 64570.58. Hurst: 0.486 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SCAN-ID-23716",
    "timestamp": "2026-07-27T13:08:12.143162+00:00",
    "call_action": "CALL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION)",
    "ai_score": 9.0,
    "entry_price": "N/A",
    "stop_loss": "N/A",
    "take_profit": "N/A",
    "call_summary": "LONG alert on BTC/USD via Bayesian Pivot Turtle Soup LONG (MEAN_REVERSION) (AI Score: 9.0/10, Session: NY_OPEN, Regime: MEAN_REVERSION)",
    "ai_reasoning": "Turtle Soup Liquidity Sweep of HTF level 65023.39. Hurst: 0.473 (MEAN_REVERSION). Wick Rejection confirmed.",
    "session": "NY_OPEN",
    "shadow_regime": "MEAN_REVERSION",
    "outcome": "CONFIRMED",
    "trade_id": "N/A",
    "payload_hash": "N/A",
    "signature": "SCANNER_CONFIRMED_ALERT",
    "type": "SCANNER_HIGH_CONFIDENCE_ALERT"
  },
  {
    "signal_id": "SIG-20260722-032637-BTCUSD-L-4ECABC",
    "timestamp": "2026-07-22T03:26:37.807174",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (15m FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 66236.0,
    "stop_loss": 66197.61321428571,
    "take_profit": 66370.35375000001,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (15m FVG_BULLISH) (AI Score: 8.2/10). Entry: 66236.0, SL: 66197.61321428571, TP: 66370.35375000001",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "WIN",
    "trade_id": null,
    "payload_hash": "ad87d1224ac8b333e8478606f4f1ee32baef0b65c8cd29471fdcd1539cffeb8d",
    "signature": "bc3cff0234424555f7f14cd042a63b8eeb2b5f1bd64af1b8827ae95f8134e38f1b68434a4ae776aefa9ed149df438d4e357820814646566dd73bbcd248d452ee6e1845037a73176b7f440577ea3bdc2b29e21b297d3d2620c33596d5266e0466217bd51417a826bbb0d73d03c8aa7875752e21cf5c489bb4a35b9eebaf2b23b4c5e1bc74661a24b8b4d8c0d587603e09bd6eed4f2f5b75b6638c8c1a1f3b2cb2336cea606ad38d256de6164b66330d555c01b7743cede00f3cffc355bf99f253464a2e849aa89f75d01523e7cef2bb425b5add26611cafaea48a65c96e0ad5bb452181cba9ec212deac848d7e26d45c92c62e038dcf68cf703f47d43b6b221d7",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260722-022441-BTCUSD-L-B3E911",
    "timestamp": "2026-07-22T02:24:41.879699",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (1h FVG_BULLISH)",
    "ai_score": 8.5,
    "entry_price": 66406.87,
    "stop_loss": 66307.6875,
    "take_profit": 66754.00874999998,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (1h FVG_BULLISH) (AI Score: 8.5/10). Entry: 66406.87, SL: 66307.6875, TP: 66754.00874999998",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "WIN",
    "trade_id": null,
    "payload_hash": "3bd84a2de35e2027d24cf28a4e880c2944e577dd2a13d24dc111287e5db7db04",
    "signature": "0531365f96b77782e8c026b88cbcd68c19ed5483310df82d309b44a8e3109bd6dcb6a9a809f0a9bf3f77b6bebe05591b00b9465b1fa4df8e97542b75aa724d5eb8ef34cf23e0cf1404563673d0cb37a67ea06391e9ac03dede9f3f49f24747f47af1f34759c16a56ee240eb8198bbb3c8e9891813be9029edbc88475c11fe11a6d60d358efa3c5b1ba9f4b0d0f8f83bcfefeca1e6eb7a578e73185cf90b227ab99614fdb995525bb1a416f77ee0097eb61bc42dbbd290db0a121641a5af77d0b2b18455d19b99ef73b4c55c4b1b3e352cd2cebae2e8e41a600880ec6c59e43027011c9f7f49ba7eda5b210af475a44c3d8e84ea436e03b29f4f4567d0224ac45",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260721-020255-BTCUSD-L-746FD6",
    "timestamp": "2026-07-21T02:02:55.455014",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (15m FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 65232.39,
    "stop_loss": 65142.150714285715,
    "take_profit": 65548.2275,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (15m FVG_BULLISH) (AI Score: 8.2/10). Entry: 65232.39, SL: 65142.150714285715, TP: 65548.2275",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "6c8a7b520845cb1a482fd29e45ce29c30cb708177bfc0f02e809c26a21eadfd2",
    "signature": "16f8d562784a1d9f04be5ba99e965b1abf61fa6c3f6dc9bff600cb20155ed3c47686a465ff5f19dfe3ba98d56e22fd13a8955ab227fdf67c7a8353691edc97586e39f49cbcafe791b7a8a2cdc2117b4ee672268c25fba347b3a01d0b67763f70ad155ca1c3aadc7173eaa1cfa37cbf15b08ba66323e8bc16b4339c43ed98243227a1914776e9b21eda88f57f1ae802763318d84e407dd433a4b5603578327527e43b5f715b1a7b22113aed6bcf3e9462815250321aa26f0c90aa955101bfaa2be5f53e20affb1761357ebd9f4fad03edeb09d64a54067f299a258cc83de4f9c695ec4c0a53e043e4f6981fca332323d1b4f1dbb6b1775561e4d62766e2ab233f",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260720-214454-BTCUSD-L-D605A6",
    "timestamp": "2026-07-20T21:44:54.663944",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (15m FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 65318.26,
    "stop_loss": 65224.94285714286,
    "take_profit": 65644.87000000001,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (15m FVG_BULLISH) (AI Score: 8.2/10). Entry: 65318.26, SL: 65224.94285714286, TP: 65644.87000000001",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "c8bf8b61db1f8cfd2b7c372aa352eede7cbbfb6c9e4f79b8affcc24b4ed8b693",
    "signature": "8dff3d0bcdd39020d0d85dd22ccd2f44e6cf1ba821a661b9b6f79554c5baee67f5bf742be1bc958d976d89afbcdf77a576a9906eb5ee6c8f38cae453d2252715ffa1cb149e6517272426e5b03e387c647aa4f0e81764158aa50b73202d7d9ebf7b4dd52f563abcf31067419a2b0e5328bb6749025d50345a4f9788a574fb61d2af8477fdb455e5cffc5628cc7c8580bd4ac68e4d59793522cdc0dd1e39d0fa8a192c363f38a621b2970873370de0c43d2fc1f12ffaae5048be8081493a162673163b17873d4516b84b38be66e7393cd2d8145ad18e63fe6573ac05f0373d2547ac688a3899039cc14f1bb4641b4cf1fd306b1fe4bce91a5d59a561540924560e",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260720-204348-BTCUSD-L-ADAB2C",
    "timestamp": "2026-07-20T20:43:48.485705",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (15m FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 65255.1,
    "stop_loss": 65207.17464285714,
    "take_profit": 65422.838749999995,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (15m FVG_BULLISH) (AI Score: 8.2/10). Entry: 65255.1, SL: 65207.17464285714, TP: 65422.838749999995",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "f38ea11f77b3fdf19b9582e00922a7a699d14cc02a6a09c6521260426030bf6d",
    "signature": "48fefb13501b87494fdb7d7fc1420a8f1f2518f9b8108a5675ca7fb2938d42c7f0cc6d09d7a9958b1aad9dc4b72a26b0db82c81bdb12bbaad8fb960d17e1e928a342140e2a849888cc75e8dea0dc5651dea3be92b035677b98f9056422df42dacb1a3620f9c221e5f5c20d4d13dc257a5a4df7e6963cb5f77aa5b65ec58e3706fa6e22ae9a2beb16891d1dac5c2387ccae69fa191c64a1b1680aa74c01263e92154c477cd0b4ae0f9f012570f01e130d16d1646ae535135a965bdb7ecd47898fbaa017e844e9fd2ba7f2bc113fa74b42688fa1ff80636acc012def3b257ab3e2619875b7399a052591cc0d4d888c10318308a2744bbe577d9b7fec9766eb28a6",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260720-194241-BTCUSD-L-B5DAFE",
    "timestamp": "2026-07-20T19:42:41.226022",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (15m FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 65103.05,
    "stop_loss": 64918.22535714286,
    "take_profit": 65749.93625,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (15m FVG_BULLISH) (AI Score: 8.2/10). Entry: 65103.05, SL: 64918.22535714286, TP: 65749.93625",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "860ca2351cb0898d9b053a29d5c490d8582f8ff9207aff44378eac979fad72d6",
    "signature": "7cff473f1d10aefe27a52bda5783adecf8a713bcc3dd4651986f8979e3999c9293bda3443c784769fabd4e5c13a530ba60e38afc7a1fe2799a82048b695c539e3fef48863032efd11697412f8c799952132b76de9eec1743bba5503c309ac8281225616c5ed0457d9762aaf2d9a913f029bfcfb6a69d718e5ef342626aa5295e40a53483552b31747b8f2627936005e767c838c02808d742476922912e45f84201195e1458874aed0f460eda77aa1ea53c007b8ed9b68197f4be895fb0861e2cce00c24cba3a82de39a897dec8c3572bfe86ddd962eb81ab4e48cee6769307b7a7468ad847c3161d1a037ef58aed04e0d741e26e98dad4872e90a66ad1b0eac3",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260716-162157-BTCUSD-L-0C6608",
    "timestamp": "2026-07-16T16:21:57.130538",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (4h FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 64148.49,
    "stop_loss": 62810.523571428566,
    "take_profit": 68831.37250000001,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (4h FVG_BULLISH) (AI Score: 8.2/10). Entry: 64148.49, SL: 62810.523571428566, TP: 68831.37250000001",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "LOSS",
    "trade_id": null,
    "payload_hash": "10d5721d6e24eb9bda68c1f9898457edf63a1c534df23f2203a168bc8003c78d",
    "signature": "bd9b28e9154cd6c1c066516d475b02cd83a8b00d14553aefb37bef8c8b182645e7cecc2e99f512b717e44081f5a1eca30175739dc3eee2f38e8293df87736f0f4b082bd2b858bb1b6cdb1be600ef4664a43e49c72764a98523b2923b586ca92ac058dd0c2c07ba1386b398d6e59ceb374a1ac721121bf2c9eb2e8f2802fd2330a93c22f2eedaf9bcb95b66a7d619dabe0f2f7e70015fd33d28755f450e2047f5fbd64b7e0e5413ce5bb42c51a9ab1277930a6e9e40e2288b77e1a45c6eb2c02d0a43742e40f59fb9a72449f2e20892e01311eda6b6400129966bb221000e7dbf8ba0d2d6d3df28cc25e3d53d3f6745fc1d561044e314060ba76c9f87401c16dd",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260716-101903-BTCUSD-L-938CC1",
    "timestamp": "2026-07-16T10:19:03.425322",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (4h FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 64151.27,
    "stop_loss": 62816.025714285715,
    "take_profit": 68824.62499999999,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (4h FVG_BULLISH) (AI Score: 8.2/10). Entry: 64151.27, SL: 62816.025714285715, TP: 68824.62499999999",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "7bac23570e7c2b7b4f23e90a5b1e9c40331e1d3f5288e5cee8f7e14e8e003718",
    "signature": "62c6638623784702dc09f0661c3052c5031cffa62f58f603db53bd8f8e5774403f93608fa66957b1139d78a2239ef68d19b4df7e98a5e28f00ada556c792e41f7beee33f8bb6da9dfba3a7d11cbc70b19adf1a3684251e2a35634e4c85dca1a3c1205c653a5525a874a1aeb8e1f95911e8e1876e87c91e9df06a3f2fd6e7075aa546d6eeaf3011e2f0211b5b576d2849306ac0d67d7035f0dbcda41869346cb52be71afd4dc8e3bd5c82a5151fc87e0dae4d47b1b5d9361592eb466e67503933003b1fe458b7f835092fadc7a894828754506825320d9370802d50a382964183257683a7ce5b326b090038b06c63967805bf2f96adf3e68736fcba7e94d67a4c",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260716-082500-BTCUSD-L-3C7ACA",
    "timestamp": "2026-07-16T08:25:00.002937",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (4h FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 64002.83,
    "stop_loss": 62789.965,
    "take_profit": 68247.85750000001,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (4h FVG_BULLISH) (AI Score: 8.2/10). Entry: 64002.83, SL: 62789.965, TP: 68247.85750000001",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "be0c233fcf9ebfbb468a30f5af6d2e2213067608c88e4e14537e35ba2b9efa62",
    "signature": "41ef2e3bd26b53e48b4aaed6ac9cd48f777b5cd6ca34184749167bfd56f46b318109ba02ff0a35d6b5bb0be1e36f07ca0b5010d025f505eebc5070150b7a2c3cebdf1ce72e4cfe24b05dc8915ef51c733d0e7a2b74ba046f52a57c4de1c9e026348de19ef8170425885a519b8524a5b6114aa6f87dbbdcabbc0e3dde8a7eec9decc9bc4b5ccf28affccaaaa308a87f4963343fa9c8a6823c149120f8f0e9bd814fcc2da678ad87368daee0e1f00409f7416a2a6681439e5ae63ada33a0bc70964621a7d4e222551ab83b32e113368a8f34584958dfd6d3ccd17ddbb48edf3fe4e27a13eb5800f24ddb6ff37a14468e732a8720119aef496f40108c1a0a209ebe",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260714-220832-BTCUSD-L-96E2A7",
    "timestamp": "2026-07-14T22:08:32.356855",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (1h FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 64552.91,
    "stop_loss": 64263.1725,
    "take_profit": 65566.99125000002,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (1h FVG_BULLISH) (AI Score: 8.2/10). Entry: 64552.91, SL: 64263.1725, TP: 65566.99125000002",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "44507be14f872173c57be49886abffad2b9c1db0ac5c74e0837ce60bd28f72c6",
    "signature": "613bc1f072d36b6c536fd309b3286b340072c2e05bace5717ed3246df54294923fb781e5d04e9df6a209872baeec99605b9ce54f30e2a0dfc9365da68cf5956b13627478c2ec6e073555cf4db0d4fe80e74e8ac89956f7a633cbe6416a8a0d37f1edb08d22ae4876f588111252c64500da9f5d66e201c03b1cafcf84d832fdbd2b422e709c8596b6498390af0bbc6f116f8c5550cb6ca95a953cabf7d278ab3f6a662073c8a6f15d6b5870b5d4737b570c8d763b4ed6e73dc3dfeadc8660353bd7964698381bd508a82c0d0cec305baad83090302043ba44bb8959cb399b9333aed27db0688fd849386003838034a5495cd32e947b58c6ccd70120066c4c0b65",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260714-210516-BTCUSD-L-2E023E",
    "timestamp": "2026-07-14T21:05:16.573661",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (15m FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 64513.16,
    "stop_loss": 64475.50714285715,
    "take_profit": 64644.94500000001,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (15m FVG_BULLISH) (AI Score: 8.2/10). Entry: 64513.16, SL: 64475.50714285715, TP: 64644.94500000001",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "2bbad27c54d0a428930f4f18a2051b75feee8fb8ba2b9be68d678c37c31aa427",
    "signature": "a1bea3a45075a03f5ef8c00e92080f375c582e1d767eb19e33bac7e6579d554c6281bd3cefa1cbd7c6875e6b55d8ba20c9e697f708048eb6b58150fa3e322dc7e2ec1480587a0c1b56ed20a5ed5e3108334b9df4f7a9181425c71c28c733139aa8dcff4b6fed83a827c7e58dd5cb8a6fe2ee8ec2018b53faf9de5a9d12cbf48618dbb90de1d05d465284509fffa9f7a2be65862367ae5e18b84a1a7f87288275f2d28e9dbee9fc763dfc59811e0ec4f742b45b2f45e74a0aa97f7b777c579b77a3d9dcb25c8326c0b39f40ed5c2fdccc88f4e58e4f238c02d1d9a545cedec038e5c2be6d806d8e1a44ec01d8829b9a2a0d7d3d2513cef235e2ec1b78e8039313",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260714-182315-BTCUSD-L-D008BC",
    "timestamp": "2026-07-14T18:23:15.415666",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (1h FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 64486.57,
    "stop_loss": 64252.60857142857,
    "take_profit": 65305.435,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (1h FVG_BULLISH) (AI Score: 8.2/10). Entry: 64486.57, SL: 64252.60857142857, TP: 65305.435",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "PENDING",
    "trade_id": null,
    "payload_hash": "a312e2345fdbc046efe0042bc30e3e742b87dd34777366549caec2222e8bcc45",
    "signature": "99569c3fcad31553496de6932eca5a47ee0ed5b48b86f876dd9516ddaa3714510be874e7069bdaef33aa91d296d4be18ddaf9a9f62b50de01ebc3520932e18d3e497ff22fbba3703d24c22fac06c8087905b32f8c33a998bb471d5dacf94c6186bea36df383bfa62db68de81a907fc7b7e3d88f8d080e4fea5b5a4d6559127d89f9a815897ec5f0ed33ceab44a840ec6a0975012e3a1bd08d27fce3ec72af84821fcecee1a5e3c627021623451112e40394f5bae31efe5b89fe2794c6792b7b6e9395d15eed0edb939c30392a3be05c4eef1b476a678eccb9a0a78ff7b3dcecde424a6ed3bfb4cf366aea506363a78c545002bb647e46208fbab4bb0f9b760cf",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260714-132212-BTCUSD-S-C55A1A",
    "timestamp": "2026-07-14T13:22:12.517072",
    "call_action": "SIGNAL: SHORT BTC/USD",
    "symbol": "BTC/USD",
    "direction": "SHORT",
    "pattern": "Trend Expansion (1h FVG_BEARISH)",
    "ai_score": 8.2,
    "entry_price": 63960.13,
    "stop_loss": 64203.94464285714,
    "take_profit": 63106.77875,
    "call_summary": "SHORT call on BTC/USD via Trend Expansion (1h FVG_BEARISH) (AI Score: 8.2/10). Entry: 63960.13, SL: 64203.94464285714, TP: 63106.77875",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "LOSS",
    "trade_id": null,
    "payload_hash": "cceccc7f3b57e29d2a7af9974b23e5e4e79ad85f0156062fb52168c63684329f",
    "signature": "24a5aadb78d809398e2fb1706b43321411dc0acbeda543b961951ff1bd2823e431a434dd8fdcf72e51110eba84621dbf6a0d81850cae8b5ff9dc0314478a307c27ab2673e68d9a7a1fb798112912865569a97390bd990281b276f68732360efe5a2ed0f212e4b346e9a5dc703425eddf1aefce6854e3dd46d5f16de7af4ab461c78637048b4e32c07397085daa6e3b09bf93ddf32b943a8af299750f75f7ee882fc0453317b71a8d3121e6c6f8ad9554f1b76d397188caf40a457983c1ed3fa98c122a5fb0c4d46de3ec4372b3efa7babcfc8ce3ba3f62519e6aeb6de1f1b8e16ce2802c309954c1137c72a03d64444c73b4f5f91bdc24dba454a9346de94077",
    "type": "CRYPTOGRAPHICALLY_SIGNED_ALERT"
  },
  {
    "signal_id": "SIG-20260712-235341-BTCUSD-L-E3CF4C",
    "timestamp": "2026-07-12T23:53:41.129385",
    "call_action": "SIGNAL: LONG BTC/USD",
    "symbol": "BTC/USD",
    "direction": "LONG",
    "pattern": "Trend Expansion (4h FVG_BULLISH)",
    "ai_score": 8.2,
    "entry_price": 63739.76,
    "stop_loss": 63326.50214285714,
    "take_profit": 65186.16250000001,
    "call_summary": "LONG call on BTC/USD via Trend Expansion (4h FVG_BULLISH) (AI Score: 8.2/10). Entry: 63739.76, SL: 63326.50214285714, TP: 65186.16250000001",
    "ai_reasoning": "Signed trade signal executed by Sovereign Engine with RSA key signature.",
    "shadow_regime": "Unknown",
    "outcome": "WIN",
    "trade_id": null,
    "payload_hash": "f83d6d07e4698314a32072abe5d7e487044b896c4ef7361049817e559a416c62",
    "signature": "2ab51dd3a9767b9d744188140566e38b90ae9b95eedc53fff69c16d495b8f6607d62c7a2d40c76f748d3ddd6a28f293856e9339bae584fa89ca84a93768201f37d420ae81d57b94c57427707bcfa4c09e1e68867811367d873618409056cfa5d34e179f759b2b4c9773befdf20ec1e0d90593449b8669c19ed6c4ebd8324396e2e6427a0328af1bebbdf5a138d34825ec7a51165a6c0a7d45675a7f2fa99b6e991799c11f822c98d59fdf94020b8f20c7e1c3ee382caf638341a4a0652d96ecbf2a35490fbfc135f0b7a23b11c6122f7b2c8516b8d8fb2c84de865381234c495a561c5dea8765e4d7dd63c48a64312edd4e3dffc246250ce0303c4de5cff6325",
